open,high,low,close,volume,period
965.0000005500000000,1008.5499932600000000,957.0200000000000000,999.3646398200000000,1162.6015762600000000,1483228800000
999.9221887300000000,1034.3289600300000000,994.0000004400000000,1019.0000007600000000,1817.0425915200000000,1483315200000
1019.0000007600000000,1041.8539894400000000,1010.0000000000000000,1037.1000000000000000,1317.7383264900000000,1483401600000
1037.1000000000000000,1148.0000000000000000,1035.9006996800000000,1136.0000000000000000,3743.6125381100000000,1483488000000
1134.1000000100000000,1159.1030000000000000,882.0100000000000000,998.8000000000000000,9247.4556555800000000,1483574400000
998.8000000000000000,1024.8800000000000000,870.0000000000000000,896.0000000000000000,6040.1279799400000000,1483660800000
896.0000000000000000,910.8275191000000000,818.4597180200000000,907.1904791500000000,5076.8894800300000000,1483747200000
907.0000000000000000,939.6595539500000000,891.1000000000000000,916.0000000000000000,2916.8573202700000000,1483833600000
893.2900000000000000,893.2900000000000000,893.2899999900000000,893.2899999900000000,0.5721995500000000,1483920000000
903.1519519100000000,912.1000004300000000,903.1519519100000000,907.1000000000000000,7.9667979800000000,1484006400000
910.0000000000000000,912.2700173600000000,774.9999999900000000,783.0000000100000000,95.0263097700000000,1484092800000
774.9000000000000000,832.8798996700000000,758.1000200000000000,800.0000000000000000,737.8522086600000000,1484179200000
803.6952798700000000,828.3206631100000000,776.0289949700000000,822.7291861600000000,1076.8600611200000000,1484265600000
829.0000004100000000,836.0116762500000000,814.0000000100000000,816.1000000000000000,30.3773349300000000,1484352000000
817.4770309800000000,822.7029242000000000,807.0000000000000000,812.0000000100000000,84.8225748400000000,1484438400000
818.7620007700000000,832.0040000000000000,818.3937295400000000,826.2000000100000000,25.3582628900000000,1484524800000
828.5874714700000000,908.5301777200000000,827.7597118400000000,898.0200000800000000,1259.6712036400000000,1484611200000
902.6049409200000000,907.5167696400000000,850.5321000300000000,874.0000000000000000,28.2938803800000000,1484697600000
890.0106727800000000,905.0000000000000000,886.6100129200000000,896.2221818300000000,33.7552616900000000,1484784000000
901.9999926300000000,901.9999926300000000,883.0000000000000000,897.7707182200000000,15.7901814200000000,1484870400000
894.0000010000000000,928.2411970800000000,894.0000010000000000,925.4059999900000000,75.0742017200000000,1484956800000
925.7059999800000000,938.9999999900000000,895.4210000000000000,922.9999999900000000,25.3582228500000000,1485043200000
923.0000000100000000,923.9999999900000000,912.2216500000000000,912.2216500000000000,184.2230211600000000,1485129600000
