open,high,low,close,volume,period
7193.7369443200000000,7254.4989600000000000,7174.9325969300000000,7201.5631655800000000,3380.3800654900000000,1577836800000
7198.2226575900000000,7211.7451230000000000,6933.7900000200000000,6965.9657713800000000,3554.3511070600000000,1577923200000
6964.8686139200000000,7402.0000000000000000,6870.8613020200000000,7344.8401279200000000,4957.4729353700000000,1578009600000
7344.6545507300000000,7403.0402129000000000,7274.1234990400000000,7352.4741264900000000,4231.4783882500000000,1578096000000
7353.4996708400000000,7494.9999999900000000,7320.1489101000000000,7359.6682239300000000,4344.6921961800000000,1578182400000
7357.4000001500000000,7797.7000000000000000,7347.1885792200000000,7756.3525929900000000,3798.6406055200000000,1578268800000
7761.0323542800000000,8200.0000000000000000,7709.2700000000000000,8150.7253787000000000,3635.7519312500000000,1578355200000
8150.0000000000000000,8453.9764176900000000,7872.8080200000000000,8052.3431297800000000,3634.7118701400000000,1578441600000
8052.4431298500000000,8052.5238160300000000,7773.9425356400000000,7821.5245783300000000,3499.3947624900000000,1578528000000
7819.5743925500000000,8194.3455994500000000,7676.2700000000000000,8194.1519540900000000,4611.8865037900000000,1578614400000
8196.8880000000000000,8284.2118562200000000,8005.4858379500000000,8022.5725271700000000,3350.3203427200000000,1578700800000
8025.8337836500000000,8190.0527982100000000,7962.6189470600000000,8182.7008681100000000,3313.4132356700000000,1578787200000
8184.4236599900000000,8195.1781348200000000,8043.7732345100000000,8108.0277779600000000,3422.8831804000000000,1578873600000
8106.6647524500000000,8870.9999999900000000,8106.5354411100000000,8838.1942437700000000,5368.2567191400000000,1578960000000
8743.0000000000000000,8913.8211862400000000,8571.0081907900000000,8825.8080150300000000,3660.2699040300000000,1579046400000
8822.6084075400000000,8860.3039741900000000,8594.5274272200000000,8724.5275259700000000,3394.3829149300000000,1579132800000
8724.4775259600000000,9031.1537608500000000,8674.8923122800000000,8912.8171640900000000,4734.8707430900000000,1579219200000
8914.6767085000000000,8986.1421905500000000,8808.0000000200000000,8916.5420572400000000,3803.8744109500000000,1579305600000
8916.4420571700000000,9195.0000000000000000,8450.3226844300000000,8704.1804001500000000,4240.5289995300000000,1579392000000
8704.2483291900000000,8748.8145248900000000,8524.9999999900000000,8642.9574964600000000,3139.7329604900000000,1579478400000
8643.1938292900000000,8798.4323857400000000,8499.0000000000000000,8735.7703759700000000,2756.5577380600000000,1579564800000
8737.1871043600000000,8813.6313722000000000,8600.0000000000000000,8683.4489015000000000,2659.1366328700000000,1579651200000
8683.5489014900000000,8689.7999999700000000,8307.7186295000000000,8405.6932898800000000,3223.2282042600000000,1579737600000
8405.6316685000000000,8522.6782978200000000,8239.5453066500000000,8441.2470731400000000,2791.2492203900000000,1579824000000
8440.1010331300000000,8452.5756268700000000,8272.6014208300000000,8342.5491320300000000,1892.7701730300000000,1579910400000
8342.1339092000000000,8617.0958813900000000,8296.6230346000000000,8614.7229550300000000,2303.9037079700000000,1579996800000
8614.7229550400000000,9000.0000000000000000,8575.6747534700000000,8910.5880608900000000,3789.8728796900000000,1580083200000
8909.4971770300000000,9398.9457457100000000,8895.0000000000000000,9368.4443015200000000,4301.6658306800000000,1580169600000
9359.6555590100000000,9445.9365538900000000,9221.6212354000000000,9304.2746344500000000,2304.9843609200000000,1580256000000
9303.3079425000000000,9643.9162611900000000,9207.1100401100000000,9513.1034309700000000,4219.2255073600000000,1580342400000
9513.7638848000000000,9532.1842321000000000,9213.3925949700000000,9351.0632529200000000,2779.3619022900000000,1580428800000
9351.9547379600000000,9464.6851500000000000,9294.6287895500000000,9385.3819650400000000,2402.9969516600000000,1580515200000
9385.3819649900000000,9474.9999999900000000,9163.6000000800000000,9334.5710651000000000,3227.7747555700000000,1580601600000
9334.2023580200000000,9600.0000000000000000,9236.9058118100000000,9296.3500310400000000,2681.8980947700000000,1580688000000
9295.6750153800000000,9360.5438247700000000,9092.9094723600000000,9194.5581705000000000,3578.6463137300000000,1580774400000
9194.6149054400000000,9739.2546928700000000,9177.1000002200000000,9609.6073989900000000,3773.8363873500000000,1580860800000
9609.6073990000000000,9861.9450060100000000,9530.0000000000000000,9770.6190880300000000,3383.8223336500000000,1580947200000
9770.8126206400000000,9884.7582575800000000,9732.8843492200000000,9815.2238333100000000,2231.3870608800000000,1581033600000
9815.1124350000000000,9932.8679592500000000,9672.4137931100000000,9893.3317445100000000,2370.2083758900000000,1581120000000
9893.3317456100000000,10164.9999999800000000,9881.7174170400000000,10155.5046079300000000,2852.0689417500000000,1581206400000
10161.6792333900000000,10190.0000000000000000,9762.6342332100000000,9851.9722456700000000,1418.2430897600000000,1581292800000
9854.3193094300000000,10317.5675000400000000,9718.0000000000000000,10239.9167175700000000,2176.8591058100000000,1581379200000
10273.2154916500000000,10450.0000000000000000,10229.0394439300000000,10329.1709963200000000,2762.7614702300000000,1581465600000
10320.0000000000000000,10500.0000000000000000,10090.7863142600000000,10231.5876732100000000,3689.0605287500000000,1581552000000
10231.5876732300000000,10376.0516005900000000,10112.4401519800000000,10341.0914471300000000,2955.4301382500000000,1581638400000
10341.5914475300000000,10373.6174174000000000,9806.8437600100000000,9907.4821757600000000,3003.4970060300000000,1581724800000
9905.6430170800000000,10047.6999999300000000,9639.6749178200000000,9919.5960945100000000,3002.4029226600000000,1581811200000
9918.1320000000000000,9960.0166569500000000,9457.2340800000000000,9693.3619202100000000,3540.0810829200000000,1581897600000
9693.7441526500000000,10247.8477467700000000,9587.1651337300000000,10159.9100102000000000,3426.3781909600000000,1581984000000
10162.7581232000000000,10259.0000000000000000,9350.0000000000000000,9599.3000001000000000,2369.3082671500000000,1582070400000
9593.8224945500000000,9694.3400000000000000,9395.5007148900000000,9597.9397314600000000,2448.6994199700000000,1582156800000
9597.5026794500000000,9755.1109142900000000,9566.6358230400000000,9679.2023802100000000,1614.4249343100000000,1582243200000
9680.1000000200000000,9709.6687922100000000,9559.7294180300000000,9653.4463308000000000,1637.2464203900000000,1582329600000
9652.4735975200000000,9987.0000000000000000,9648.5574988800000000,9936.9577236300000000,2017.9325126800000000,1582416000000
9944.4999999900000000,9987.0000000000000000,9480.0000000000000000,9659.1300000200000000,3593.6020903500000000,1582502400000
9659.1300000500000000,9673.7843999600000000,9250.9999499300000000,9318.2533341800000000,2712.6283513400000000,1582588800000
9315.6600001100000000,9384.7000000000000000,8639.9700000000000000,8789.2310899100000000,5435.7329608600000000,1582675200000
8789.0310897700000000,8970.7399999900000000,8532.2960142100000000,8818.9941963600000000,3198.3453368600000000,1582761600000
8818.9941963600000000,8899.9999999900000000,8449.0142982700000000,8695.0000000000000000,4113.0748274100000000,1582848000000
8687.6785931300000000,8790.0000000000000000,8608.4200000000000000,8663.1403562000000000,1061.7808013900000000,1582934400000
8908.9988508400000000,8913.7400000000000000,8656.0084454000000000,8753.5950272400000000,1788.6698844900000000,1583193600000
8760.0304378100000000,8845.0127566800000000,8669.5028380800000000,8752.1682172400000000,2223.1379610900000000,1583280000000
8757.0548875000000000,9120.8434082400000000,8752.1687244200000000,9089.5575060100000000,1383.2782968500000000,1583366400000
9056.3349999900000000,9170.0000000000000000,8990.0000000000000000,9132.3909612200000000,3467.4555297500000000,1583452800000
9132.3909612500000000,9138.9042954800000000,9054.0000000100000000,9080.1001814700000000,492.5729881100000000,1583539200000
8032.4178960500000000,8175.4269294600000000,7633.0000000000000000,7930.3000000200000000,5419.7782104400000000,1583712000000
7930.3000000200000000,8145.0000000000000000,7736.7671687000000000,7891.2596705700000000,2626.1968412600000000,1583798400000
7891.4605350700000000,7980.0000000000000000,7588.4921605500000000,7933.5442228300000000,3363.9821027200000000,1583884800000
7933.6440273100000000,7961.8099999900000000,4500.0000000000000000,4791.0297417900000000,7835.5948736100000000,1583971200000
4812.5461753200000000,5949.3455994500000000,3800.0000000000000000,5570.0453840700000000,5379.3991740100000000,1584057600000
5565.1482139500000000,5631.9560279600000000,5069.4596400000000000,5186.3450231200000000,1579.7443265200000000,1584144000000
