Date,Open,High,Low,Close,Adj Close,Volume
2018-11-04,0.008917000144720078,0.009096000343561172,0.007559000048786402,0.007891999557614326,0.007891999557614326,1203
2018-11-05,0.007898000068962574,0.008093999698758125,0.007586999796330929,0.007842999882996082,0.007842999882996082,1069
2018-11-06,0.007861999794840813,0.008224000222980976,0.0067369998432695866,0.007166000083088875,0.007166000083088875,1745
2018-11-07,0.007172999903559685,0.0076060001738369465,0.006041999906301498,0.006099999882280827,0.006099999882280827,1534
2018-11-08,0.006095999851822853,0.007658000104129314,0.005981000140309334,0.007327000144869089,0.007327000144869089,1136
2018-11-09,0.007325999904423952,0.007373000029474497,0.006101999897509813,0.007240000180900097,0.007240000180900097,1098
2018-11-10,0.00723800016567111,0.007459000218659639,0.005644000135362148,0.00649499986320734,0.00649499986320734,972
2018-11-11,0.00649499986320734,0.006568999961018562,0.006335000041872263,0.0064500002190470695,0.0064500002190470695,871
2018-11-12,0.006467999890446663,0.006688000168651342,0.005927999969571829,0.005948000121861696,0.005948000121861696,1089
2018-11-13,0.0059369998052716255,0.006107000168412924,0.005791999865323305,0.005913999862968922,0.005913999862968922,605
2018-11-14,0.005903000012040138,0.005932999774813652,0.004972999915480614,0.005140999797731638,0.005140999797731638,501
2018-11-15,0.005164000205695629,0.005778000224381685,0.0037869999650865793,0.005390999838709831,0.005390999838709831,968
2018-11-16,0.0053980001248419285,0.005915000103414059,0.005289999768137932,0.005803999956697226,0.005803999956697226,752
2018-11-17,0.005814000032842159,0.006351999938488007,0.005528999958187342,0.005673999898135662,0.005673999898135662,872
2018-11-18,0.005669000092893839,0.006277000065892935,0.0055669997818768024,0.006002999842166901,0.006002999842166901,531
2018-11-19,0.006049999967217445,0.006111999973654747,0.0030590000096708536,0.0031620000954717398,0.0031620000954717398,841
2018-11-20,0.003100000089034438,0.0032059999648481607,0.00278700003400445,0.0030590000096708536,0.0030590000096708536,504
2018-11-21,0.0030580000020563602,0.005483000073581934,0.0026970000471919775,0.003851999994367361,0.003851999994367361,1125
2018-11-22,0.0038499999791383743,0.004480999894440174,0.003111999947577715,0.003493000054731965,0.003493000054731965,783
2018-11-23,0.0034729999024420977,0.004805999808013439,0.0033140000887215137,0.0036329999566078186,0.0036329999566078186,720
2018-11-24,0.003628999926149845,0.004641000181436539,0.0027409999165683985,0.003229999914765358,0.003229999914765358,734
2018-11-25,0.0032240001019090414,0.0033030000049620867,0.002750999992713332,0.0032909999135881662,0.0032909999135881662,538
2018-11-26,0.0032909999135881662,0.0034199999645352364,0.0029849999118596315,0.0030739998910576105,0.0030739998910576105,285
2018-11-27,0.003071000101044774,0.0031530000269412994,0.002937000012025237,0.003102000104263425,0.003102000104263425,342
2018-11-28,0.0031079999171197414,0.003575999988242984,0.0031079999171197414,0.0034940000623464584,0.0034940000623464584,380
2018-11-29,0.0035019998904317617,0.003533999901264906,0.003326999954879284,0.0033740000799298286,0.0033740000799298286,232
2018-11-30,0.0033160001039505005,0.003481999970972538,0.0031469999812543392,0.0032689999788999557,0.0032689999788999557,227
2018-12-01,0.0032770000398159027,0.0033919999841600657,0.003129000077024102,0.003329999977722764,0.003329999977722764,218
2018-12-02,0.0033160001039505005,0.0034169999416917562,0.003263999940827489,0.003329999977722764,0.003329999977722764,278
2018-12-03,0.0033289999701082706,0.0033519999124109745,0.002859999891370535,0.0028619999065995216,0.0028619999065995216,188
2018-12-04,0.002858000108972192,0.0032309999223798513,0.002856000093743205,0.0030159999150782824,0.0030159999150782824,396
2018-12-05,0.0030189999379217625,0.004302999936044216,0.0030129998922348022,0.0037769998889416456,0.0037769998889416456,648
2018-12-06,0.0037750001065433025,0.0039450000040233135,0.003438000101596117,0.003438000101596117,0.003438000101596117,749
2018-12-07,0.003432000055909157,0.0035200000274926424,0.0031159999780356884,0.0034920000471174717,0.0034920000471174717,576
2018-12-08,0.0034890000242739916,0.00355600006878376,0.003360999980941415,0.0034759999252855778,0.0034759999252855778,478
2018-12-09,0.0034660000819712877,0.003628999926149845,0.003309000050649047,0.003459000028669834,0.003459000028669834,546
2018-12-10,0.003452999982982874,0.0034809999633580446,0.0031870000530034304,0.0032480000518262386,0.0032480000518262386,532
2018-12-11,0.0032420000061392784,0.0034570000134408474,0.0029990000184625387,0.0031010000966489315,0.0031010000966489315,488
2018-12-12,0.003097000066190958,0.0033489998895674944,0.0030869999900460243,0.0032319999299943447,0.0032319999299943447,483
2018-12-13,0.003232999937608838,0.0034149999264627695,0.002968000015243888,0.003002000041306019,0.003002000041306019,447
2018-12-14,0.003002000041306019,0.0031159999780356884,0.002841999987140298,0.0028490000404417515,0.0028490000404417515,260
2018-12-15,0.0028490000404417515,0.003043999895453453,0.0028490000404417515,0.003031000029295683,0.003031000029295683,254
2018-12-16,0.003031000029295683,0.003226999891921878,0.0030219999607652426,0.0030499999411404133,0.0030499999411404133,275
2018-12-17,0.0030529999639838934,0.00343999988399446,0.003025999991223216,0.0034360000863671303,0.0034360000863671303,261
2018-12-18,0.0034360000863671303,0.003530000103637576,0.003318999893963337,0.0035280000884085894,0.0035280000884085894,305
2018-12-19,0.0035089999437332153,0.0036689999978989363,0.0032740000169724226,0.003295999951660633,0.003295999951660633,334
2018-12-20,0.0033100000582635403,0.0036140000447630882,0.0032019999343901873,0.003576999995857477,0.003576999995857477,436
2018-12-21,0.0035620001144707203,0.003693999955430627,0.0007430000114254653,0.000986000057309866,0.000986000057309866,1355
2018-12-22,0.000986000057309866,0.00203999993391335,0.0009490000084042549,0.001547000021673739,0.001547000021673739,386
2018-12-23,0.0015490000369027257,0.0028409999795258045,0.0014619999565184116,0.001462999964132905,0.001462999964132905,690
2018-12-24,0.001462999964132905,0.0016899999463930726,0.00139999995008111,0.0014299999456852674,0.0014299999456852674,369
2018-12-25,0.0014359999913722277,0.001538999960757792,0.0012039999710395932,0.0014049999881535769,0.0014049999881535769,415
2018-12-26,0.001424000016413629,0.0014860000228509307,0.0011630000080913305,0.0013180000241845846,0.0013180000241845846,206
2018-12-27,0.0013200000394135714,0.0013389999512583017,0.0012080000014975667,0.0012080000014975667,0.0012080000014975667,192
2018-12-28,0.0012100000167265534,0.001408000010997057,0.0011919999960809946,0.0014059999957680702,0.0014059999957680702,156
2018-12-29,0.0014120000414550304,0.001554999966174364,0.0013289999915286899,0.001471000025048852,0.001471000025048852,264
2018-12-30,0.0014659999869763851,0.0014680000022053719,0.0012619999470189214,0.0013989999424666166,0.0013989999424666166,330
2018-12-31,0.0014009999576956034,0.0014009999576956034,0.0012009999481961131,0.0012260000221431255,0.0012260000221431255,223
2019-01-01,0.0012280000373721123,0.001243000035174191,0.0011680000461637974,0.0012179999612271786,0.0012179999612271786,80
2019-01-02,0.0012240000069141388,0.001366000040434301,0.0012169999536126852,0.001344999996945262,0.001344999996945262,110
2019-01-03,0.0013429999817162752,0.0013549999566748738,0.0012580000329762697,0.001306000049225986,0.001306000049225986,153
2019-01-04,0.0013070000568404794,0.0013520000502467155,0.0012779999524354935,0.0013370000524446368,0.0013370000524446368,132
2019-01-05,0.0013340000296011567,0.0014059999957680702,0.0013340000296011567,0.001353000057861209,0.001353000057861209,97
2019-01-06,0.001353000057861209,0.0013970000436529517,0.0013160000089555979,0.0013930000131949782,0.0013930000131949782,125
2019-01-07,0.0013940000208094716,0.0013989999424666166,0.0013160000089555979,0.001323999953456223,0.001323999953456223,90
2019-01-08,0.001323999953456223,0.0013419999741017818,0.001303000026382506,0.0013330000219866633,0.0013330000219866633,93
2019-01-09,0.0013340000296011567,0.0013920000055804849,0.001306000049225986,0.001370999962091446,0.001370999962091446,77
2019-01-10,0.001357999979518354,0.0013729999773204327,0.001101000001654029,0.00113800005055964,0.00113800005055964,86
2019-01-11,0.0011360000353306532,0.0011480000102892518,0.0010979999788105488,0.0011350000277161598,0.0011350000277161598,46
2019-01-12,0.0011360000353306532,0.003103999886661768,0.0011289999820291996,0.0013650000328198075,0.0013650000328198075,197
2019-01-13,0.0013640000252053142,0.0020729999523609877,0.0013549999566748738,0.0014509999891743064,0.0014509999891743064,95
2019-01-14,0.0014519999967887998,0.0016120000509545207,0.001446999958716333,0.0016029999824240804,0.0016029999824240804,115
2019-01-15,0.0016029999824240804,0.0016250000335276127,0.0015040000434964895,0.0015190000412985682,0.0015190000412985682,64
2019-01-16,0.0015170000260695815,0.0015780000248923898,0.0015119999879971147,0.0015409999759867787,0.0015409999759867787,80
2019-01-17,0.0015399999683722854,0.0015480000292882323,0.0014939999673515558,0.0015450000064447522,0.0015450000064447522,94
2019-01-18,0.0015439999988302588,0.0015460000140592456,0.0015040000434964895,0.0015119999879971147,0.0015119999879971147,57
2019-01-19,0.0015190000412985682,0.001585999969393015,0.001512999995611608,0.001560000004246831,0.001560000004246831,30
2019-01-20,0.0015589999966323376,0.0015780000248923898,0.0014900000533089042,0.0014959999825805426,0.0014959999825805426,35
2019-01-21,0.0014949999749660492,0.001500000013038516,0.0014609999489039183,0.0014939999673515558,0.0014939999673515558,46
2019-01-22,0.0014929999597370625,0.0015829999465495348,0.0014690000098198652,0.0015709999715909362,0.0015709999715909362,93
2019-01-23,0.0015709999715909362,0.001610000035725534,0.0015069999499246478,0.0015300000086426735,0.0015300000086426735,93
2019-01-24,0.0015320000238716602,0.001560000004246831,0.001509999972768128,0.001560000004246831,0.001560000004246831,35
2019-01-25,0.0015620000194758177,0.001585999969393015,0.0015249999705702066,0.001567999948747456,0.001567999948747456,92
2019-01-26,0.001567999948747456,0.0016129999421536922,0.001551999943330884,0.001572999986819923,0.001572999986819923,38
2019-01-27,0.0015739999944344163,0.0015790000325068831,0.0013589999871328473,0.0013599999947473407,0.0013599999947473407,41
2019-01-28,0.0013589999871328473,0.001867000013589859,0.0013150000013411045,0.0016670000040903687,0.0016670000040903687,69
2019-01-29,0.0016680000117048621,0.0016949999844655395,0.0016189999878406525,0.0016459999606013298,0.0016459999606013298,40
2019-01-30,0.001643999945372343,0.0017330000409856439,0.001639000023715198,0.0017300000181421638,0.0017300000181421638,44
2019-01-31,0.0017300000181421638,0.0017579999985173345,0.0016690000193193555,0.0016949999844655395,0.0016949999844655395,39
2019-02-01,0.0016969999996945262,0.001728000002913177,0.0016659999964758754,0.0016959999920800328,0.0016959999920800328,77
2019-02-02,0.001693999976851046,0.0018080000299960375,0.0016870000399649143,0.0018060000147670507,0.0018060000147670507,47
2019-02-03,0.0018050000071525574,0.001825000043027103,0.0017379999626427889,0.0017709999810904264,0.0017709999810904264,39
2019-02-04,0.0017719999887049198,0.0017770000267773867,0.0016560000367462635,0.001715000020340085,0.001715000020340085,27
2019-02-05,0.001728000002913177,0.0017839999636635184,0.0017059999518096447,0.0017689999658614397,0.0017689999658614397,49
2019-02-06,0.0017709999810904264,0.0017709999810904264,0.0016919999616220593,0.0017379999626427889,0.0017379999626427889,128
2019-02-07,0.0017379999626427889,0.002032000105828047,0.0017359999474138021,0.0018029999919235706,0.0018029999919235706,1960
2019-02-08,0.001803999999538064,0.001986999996006489,0.001765000051818788,0.0018570000538602471,0.0018570000538602471,49
2019-02-09,0.0018560000462457538,0.0019209999591112137,0.0018279999494552612,0.0018889999482780695,0.0018889999482780695,36
2019-02-10,0.0018889999482780695,0.0019069999689236283,0.0018090000376105309,0.0019039999460801482,0.0019039999460801482,38
2019-02-11,0.0019069999689236283,0.0019069999689236283,0.0017950000474229455,0.0018279999494552612,0.0018279999494552612,45
2019-02-12,0.0018260000506415963,0.0018560000462457538,0.00177800003439188,0.0018279999494552612,0.0018279999494552612,53
2019-02-13,0.0018279999494552612,0.001854000031016767,0.001787999994121492,0.0018070000223815441,0.0018070000223815441,52
2019-02-14,0.001803999999538064,0.0018530000234022737,0.001791000016964972,0.0018420000560581684,0.0018420000560581684,44
2019-02-15,0.001841000048443675,0.0018990000244230032,0.0017709999810904264,0.0017839999636635184,0.0017839999636635184,315
2019-02-16,0.0017869999865069985,0.002076999982818961,0.0017869999865069985,0.002065999899059534,0.002065999899059534,55
2019-02-17,0.0020649998914450407,0.00241499999538064,0.0008440000237897038,0.0010460000485181808,0.0010460000485181808,136
2019-02-18,0.0010400000028312206,0.0013589999871328473,0.0010400000028312206,0.0013510000426322222,0.0013510000426322222,31
2019-02-19,0.0013520000502467155,0.0014179999707266688,0.0012829999905079603,0.0012890000361949205,0.0012890000361949205,58
2019-02-20,0.0012880000285804272,0.0014250000240281224,0.0012659999774768949,0.0014250000240281224,0.0014250000240281224,60
2019-02-21,0.0014230000087991357,0.0023270000237971544,0.0013970000436529517,0.0022559999488294125,0.0022559999488294125,37
2019-02-22,0.0022559999488294125,0.0022770001087337732,0.002076999982818961,0.002078999998047948,0.002078999998047948,28
2019-02-23,0.0020749999675899744,0.0022879999596625566,0.002059000078588724,0.0022750000935047865,0.0022750000935047865,60
2019-02-24,0.00227600010111928,0.002365000080317259,0.0019710001070052385,0.0020210000220686197,0.0020210000220686197,47
2019-02-25,0.002010999945923686,0.0021059999708086252,0.002010999945923686,0.0020749999675899744,0.0020749999675899744,21
2019-02-26,0.002073999959975481,0.0020810000132769346,0.0020149999763816595,0.00203999993391335,0.00203999993391335,22
2019-02-27,0.00203999993391335,0.002085000043734908,0.0019109999993816018,0.001967000076547265,0.001967000076547265,70
2019-02-28,0.0019660000689327717,0.00203399988822639,0.001959000015631318,0.001972000114619732,0.001972000114619732,28
2019-03-01,0.001972000114619732,0.0020240000449121,0.0019580000080168247,0.0019839999731630087,0.0019839999731630087,41
2019-03-02,0.001981999957934022,0.00203300011344254,0.0012120000319555402,0.0013020000187680125,0.0013020000187680125,37
2019-03-03,0.0013070000568404794,0.0013229999458417296,0.001285000005736947,0.0013150000013411045,0.0013150000013411045,39
2019-03-04,0.0013139999937266111,0.0015160000184550881,0.0012880000285804272,0.0015160000184550881,0.0015160000184550881,50
2019-03-05,0.0015180000336840749,0.0020469999872148037,0.001408000010997057,0.002015999983996153,0.002015999983996153,66
2019-03-06,0.002015999983996153,0.0020840000361204147,0.0019950000569224358,0.0020800000056624413,0.0020800000056624413,33
2019-03-07,0.0020830000285059214,0.002111000008881092,0.001724999980069697,0.001744000008329749,0.001744000008329749,114
2019-03-08,0.0017470000311732292,0.001838000025600195,0.001449999981559813,0.0014669999945908785,0.0014669999945908785,63
2019-03-09,0.001471000025048852,0.0015559999737888575,0.0013859999598935246,0.0014979999978095293,0.0014979999978095293,31
2019-03-10,0.0015030000358819962,0.0017170000355690718,0.0015020000282675028,0.0017089999746531248,0.0017089999746531248,44
2019-03-11,0.0017099999822676182,0.0017340000486001372,0.0016680000117048621,0.0016769999638199806,0.0016769999638199806,32
2019-03-12,0.0016789999790489674,0.0017130000051110983,0.0016349999932572246,0.0016540000215172768,0.0016540000215172768,5
2019-03-13,0.0016560000367462635,0.00446499977260828,0.0015589999966323376,0.0021750000305473804,0.0021750000305473804,266
2019-03-14,0.002174000022932887,0.00394000019878149,0.0021589999087154865,0.0025690000038594007,0.0025690000038594007,53
2019-03-15,0.002566999988630414,0.0025679999962449074,0.0023330000694841146,0.0023769999388605356,0.0023769999388605356,174
2019-03-16,0.0023769999388605356,0.002449000021442771,0.0023759999312460423,0.0023990001063793898,0.0023990001063793898,86
2019-03-17,0.0023980000987648964,0.002400999888777733,0.0023620000574737787,0.0023819999769330025,0.0023819999769330025,0
2019-03-18,0.0023819999769330025,0.0023819999769330025,0.0023819999769330025,0.0023819999769330025,0.0023819999769330025,0
2019-03-19,0.0023819999769330025,0.0023880000226199627,0.0023670000955462456,0.0023789999540895224,0.0023789999540895224,4
2019-03-20,0.0023799999617040157,0.0024109999649226665,0.002345999935641885,0.0024049999192357063,0.0024049999192357063,0
2019-03-21,0.0024079999420791864,0.0024170000106096268,0.0023580000270158052,0.002363000065088272,0.002363000065088272,0
2019-03-22,0.002363000065088272,0.002363000065088272,0.002363000065088272,0.002363000065088272,0.002363000065088272,0
2019-03-23,0.002363000065088272,0.002363000065088272,0.0021639999467879534,0.002177000045776367,0.002177000045776367,1
2019-03-24,0.0021750000305473804,0.002179000061005354,0.002090000081807375,0.0020910000894218683,0.0020910000894218683,9
2019-03-25,0.002094999887049198,0.0021269998978823423,0.002047999994829297,0.002070999937132001,0.002070999937132001,8
2019-03-26,0.002068999921903014,0.0020830000285059214,0.002059000078588724,0.002059000078588724,0.002059000078588724,0
2019-03-27,0.002059000078588724,0.002059000078588724,0.002059000078588724,0.002059000078588724,0.002059000078588724,0
2019-03-28,0.002059000078588724,0.002059000078588724,0.002059000078588724,0.002059000078588724,0.002059000078588724,0
2019-03-29,0.002059000078588724,0.002059000078588724,0.0019910000264644623,0.002002999885007739,0.002002999885007739,1
2019-03-30,0.0019990000873804092,0.002328000031411648,0.001993000041693449,0.0022009999956935644,0.0022009999956935644,8
2019-03-31,0.0022009999956935644,0.002203000010922551,0.0021669999696314335,0.002171000000089407,0.002171000000089407,0
2019-04-01,0.002171000000089407,0.0021929999347776175,0.00040600000647827983,0.000691999972332269,0.000691999972332269,760
2019-04-02,0.0006929999799467623,0.0016670000040903687,0.000691999972332269,0.0012260000221431255,0.0012260000221431255,83
2019-04-03,0.0012260000221431255,0.0013010000111535192,0.001117000007070601,0.0011370000429451466,0.0011370000429451466,28
2019-04-04,0.0011370000429451466,0.001158999977633357,0.0008229999803006649,0.0008379999781027436,0.0008379999781027436,159
2019-04-05,0.0008379999781027436,0.0008559999987483025,0.0008379999781027436,0.0008549999911338091,0.0008549999911338091,0
2019-04-06,0.0008549999911338091,0.0008549999911338091,0.000446999998530373,0.0007939999923110008,0.0007939999923110008,521
2019-04-07,0.0007939999923110008,0.0008140000281855464,0.00072900002123788,0.0007650000043213367,0.0007650000043213367,0
2019-04-08,0.0007650000043213367,0.0007650000043213367,0.0007650000043213367,0.0007650000043213367,0.0007650000043213367,0
2019-04-09,0.0007650000043213367,0.0007650000043213367,0.0007650000043213367,0.0007650000043213367,0.0007650000043213367,0
2019-04-10,0.0007650000043213367,0.0007650000043213367,0.0007650000043213367,0.0007650000043213367,0.0007650000043213367,0
2019-04-11,0.0007650000043213367,0.0007650000043213367,0.00011899999663000926,0.00012099999730708078,0.00012099999730708078,2
2019-04-12,0.00012099999730708078,0.00012099999730708078,0.00011800000356743112,0.00011899999663000926,0.00011899999663000926,0
2019-04-13,0.00011899999663000926,0.00011899999663000926,0.00011899999663000926,0.00011899999663000926,0.00011899999663000926,0
2019-04-14,0.00011899999663000926,0.0005039999959990382,0.00011899999663000926,0.00033400001120753586,0.00033400001120753586,4
2019-04-15,0.00033400001120753586,0.00033599999733269215,0.00031800000579096377,0.0003209999995306134,0.0003209999995306134,0
2019-04-16,0.0003209999995306134,0.0003209999995306134,0.0001849999971454963,0.00018600000475998968,0.00018600000475998968,1
2019-04-17,0.00018600000475998968,0.0001880000054370612,6.800000119255856e-05,6.800000119255856e-05,6.800000119255856e-05,19
2019-04-18,6.800000119255856e-05,0.00011899999663000926,6.800000119255856e-05,0.00011800000356743112,0.00011800000356743112,1
2019-04-19,0.00011800000356743112,0.0001250000059371814,0.00011600000289035961,0.00012199999764561653,0.00012199999764561653,7
2019-04-20,0.00012199999764561653,0.000195999993593432,0.00012199999764561653,0.00019299999985378236,0.00019299999985378236,4
2019-04-21,0.00019299999985378236,0.000674000009894371,0.00019099999917671084,0.00021600000036414713,0.00021600000036414713,10
2019-04-22,0.00021600000036414713,0.00021800000104121864,0.00018699999782256782,0.00018899999849963933,0.00018899999849963933,18
2019-04-23,0.00018899999849963933,0.00019500000053085387,0.0001880000054370612,0.00019200000679120421,0.00019200000679120421,0
2019-04-24,0.00019200000679120421,0.00019200000679120421,1.8999999156221747e-05,1.9999999494757503e-05,1.9999999494757503e-05,10
2019-04-25,1.9999999494757503e-05,0.0006050000083632767,1.9999999494757503e-05,0.00043799998820759356,0.00043799998820759356,1
2019-04-26,0.0004400000034365803,0.0004889999981969595,8.70000003487803e-05,0.0004879999905824661,0.0004879999905824661,2
2019-04-27,0.0004879999905824661,0.0004910000134259462,0.0004839999892283231,0.0004870000120718032,0.0004870000120718032,68
2019-04-28,0.0004870000120718032,0.0004920000210404396,0.00048600000445730984,0.0004910000134259462,0.0004910000134259462,0
2019-04-29,0.0004910000134259462,0.0004910000134259462,0.0004910000134259462,0.0004910000134259462,0.0004910000134259462,0
2019-04-30,0.0004910000134259462,0.0004910000134259462,0.0004910000134259462,0.0004910000134259462,0.0004910000134259462,0
2019-05-01,0.0004910000134259462,0.0004910000134259462,0.0004910000134259462,0.0004910000134259462,0.0004910000134259462,0
2019-05-02,0.0004910000134259462,0.0004910000134259462,0.0004910000134259462,0.0004910000134259462,0.0004910000134259462,0
2019-05-03,0.0004910000134259462,0.0004910000134259462,9.899999713525176e-05,0.00012399999832268804,0.00012399999832268804,8
2019-05-04,0.00012399999832268804,0.0003929999948013574,9.40000027185306e-05,0.00039000000106170774,0.00039000000106170774,10
2019-05-05,0.00039000000106170774,0.0005830000154674053,0.00038499999209307134,0.0005709999823011458,0.0005709999823011458,0
2019-05-06,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0
2019-05-07,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0
2019-05-08,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0
2019-05-09,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0
2019-05-10,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0
2019-05-11,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0
2019-05-12,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0
2019-05-13,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0
2019-05-14,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0
2019-05-15,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0
2019-05-16,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0
2019-05-17,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0
2019-05-18,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0
2019-05-19,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0
2019-05-20,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0
2019-05-21,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0
2019-05-22,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0
2019-05-23,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0
2019-05-24,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0.0005709999823011458,0
